Timestamp,HappinessSadness,HopefulUncertainty,SecureInsecure,money,health,currentSeason,robberyAccount,purpose,peasantFamilyAffinity,peasantLeisureAffinity,peasantFriendsAffinity,currentPeasantLeisureType,currentResourceNeededType,currentDay,internalCurrentDate,toPay,peasantKind,peasantFamilyMinimalVital,peasantFamilyLandAlias,currentActivity,farm,loanAmountToPay,tools,seeds,waterAvailable,pesticidesAvailable,HarvestedWeight,totalHarvestedWeight,contractor,daysToWorkForOther,Agent,Emotion,peasantFamilyHelper,haveEmotions
2024-11-12T00:47:41.573077300Z,0.0,0.9499999,0.0,283356.0,61,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,283,10/10/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,29,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:47:47.242410100Z,0.023800164,0.95,0.0,325884.0,61,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,290,17/10/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,29,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:47:53.471794200Z,0.62060004,0.9688999,0.0,364942.0,61,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,297,24/10/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,29,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:47:59.204469900Z,0.55439997,0.96870005,0.0,412916.0,61,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,304,31/10/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,29,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:48:04.804305700Z,0.1996,0.9812001,0.024200158,296829.0,61,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,311,07/11/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,29,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:48:10.163969500Z,-0.22200002,0.9312001,0.0,337855.0,61,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,318,14/11/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,29,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:48:15.770321600Z,0.34559995,0.9373,0.0,381598.0,61,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,325,21/11/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,29,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:48:22.263795900Z,0.0,0.98099995,0.0,469376.0,61,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,332,28/11/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,29,9999999.0,0,0,1987.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:48:25.824658800Z,0.31120002,1.0,0.83210015,276643.0,61,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,336,02/12/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,29,9999999.0,0,988,2975.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:48:27.954121500Z,0.0,0.98100007,0.61910033,268375.0,61,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,339,05/12/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,29,9999999.0,0,0,2975.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:48:33.382287500Z,0.55359995,0.9689,0.0763005,306629.0,61,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,346,12/12/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,29,9999999.0,0,0,2975.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:48:39.488072300Z,0.30519998,0.9625,0.0,370072.0,61,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,353,19/12/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,29,9999999.0,0,0,2975.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:48:45.409986400Z,-0.2208,0.93100005,0.0,435931.0,61,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,360,26/12/2022,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,29,9999999.0,0,0,2975.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:48:51.385622500Z,0.50359994,0.9751,0.0,504861.0,61,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,366,01/01/2023,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,29,9999999.0,0,0,2975.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
2024-11-12T00:48:51.388624200Z,0.5023999,0.9748,0.0,504861.0,61,HARVEST,0,farmer,0.4626780001645983,0.2643874286654847,0.3965811429982271,NONE,NONE,366,01/01/2023,0.0,StablePeasant,12000,farm_103_small,NONE,True,0.0,23,29,9999999.0,0,0,2975.0,NONE,0,MAS_500PeasantFamily1,True,NONE,True
